evento_id,data,contexto,uf,ano,turno,vencedor,partido,incumbente,poll_lead_pp,outcome_real,probabilidade_prior,outcome_framing
fr2022_2022-04-17_ipsossopraster_lepen,2022-04-17,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-17)",FR,2022,2,Emmanuel Macron,RN,0,-13.0,0,0.338,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-17)"
fr2022_2022-04-16_opinionwayka_macron,2022-04-16,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-16)",FR,2022,2,Emmanuel Macron,LREM,1,12.0,1,0.65,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-16)"
fr2022_2022-04-16_opinionwayka_lepen,2022-04-16,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-16)",FR,2022,2,Emmanuel Macron,RN,0,-12.0,0,0.35,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-16)"
fr2022_2022-04-15_ifopfiducial_macron,2022-04-15,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-15)",FR,2022,2,Emmanuel Macron,LREM,1,10.0,1,0.625,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-15)"
fr2022_2022-04-15_ifopfiducial_lepen,2022-04-15,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-15)",FR,2022,2,Emmanuel Macron,RN,0,-10.0,0,0.375,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-15)"
fr2022_2022-04-17_cluster17_macron,2022-04-17,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Cluster17, 2022-04-17)",FR,2022,2,Emmanuel Macron,LREM,1,7.0,1,0.588,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Cluster17, 2022-04-17)"
fr2022_2022-04-17_cluster17_lepen,2022-04-17,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Cluster17, 2022-04-17)",FR,2022,2,Emmanuel Macron,RN,0,-7.0,0,0.412,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Cluster17, 2022-04-17)"
fr2022_2022-04-15_kantararchived_macron,2022-04-15,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Kantar Archived 2022-04-21 at the Wayback Machine, 2022-04-15)",FR,2022,2,Emmanuel Macron,LREM,1,10.0,1,0.625,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Kantar Archived 2022-04-21 at the Wayback Machine, 2022-04-15)"
fr2022_2022-04-15_kantararchived_lepen,2022-04-15,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Kantar Archived 2022-04-21 at the Wayback Machine, 2022-04-15)",FR,2022,2,Emmanuel Macron,RN,0,-10.0,0,0.375,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Kantar Archived 2022-04-21 at the Wayback Machine, 2022-04-15)"
fr2022_2022-04-15_harrisinteract_macron,2022-04-15,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Harris-Interactive, 2022-04-15)",FR,2022,2,Emmanuel Macron,LREM,1,8.0,1,0.6,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Harris-Interactive, 2022-04-15)"
fr2022_2022-04-15_harrisinteract_lepen,2022-04-15,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Harris-Interactive, 2022-04-15)",FR,2022,2,Emmanuel Macron,RN,0,-8.0,0,0.4,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Harris-Interactive, 2022-04-15)"
fr2022_2022-04-15_ipsossopraster_macron,2022-04-15,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-15)",FR,2022,2,Emmanuel Macron,LREM,1,12.0,1,0.65,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-15)"
fr2022_2022-04-15_ipsossopraster_lepen,2022-04-15,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-15)",FR,2022,2,Emmanuel Macron,RN,0,-12.0,0,0.35,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-15)"
fr2022_2022-04-14_ifopfiducial_macron,2022-04-14,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-14)",FR,2022,2,Emmanuel Macron,LREM,1,9.0,1,0.613,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-14)"
fr2022_2022-04-14_ifopfiducial_lepen,2022-04-14,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-14)",FR,2022,2,Emmanuel Macron,RN,0,-9.0,0,0.388,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-14)"
fr2022_2022-04-14_ipsossopraster_macron,2022-04-14,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-14)",FR,2022,2,Emmanuel Macron,LREM,1,11.0,1,0.637,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-14)"
fr2022_2022-04-14_ipsossopraster_lepen,2022-04-14,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-14)",FR,2022,2,Emmanuel Macron,RN,0,-11.0,0,0.362,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-14)"
fr2022_2022-04-14_odoxa_macron,2022-04-14,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Odoxa, 2022-04-14)",FR,2022,2,Emmanuel Macron,LREM,1,6.0,1,0.575,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Odoxa, 2022-04-14)"
fr2022_2022-04-14_odoxa_lepen,2022-04-14,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Odoxa, 2022-04-14)",FR,2022,2,Emmanuel Macron,RN,0,-6.0,0,0.425,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Odoxa, 2022-04-14)"
fr2022_2022-04-13_ipsossopraster_macron,2022-04-13,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-13)",FR,2022,2,Emmanuel Macron,LREM,1,12.0,1,0.65,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-13)"
fr2022_2022-04-13_ipsossopraster_lepen,2022-04-13,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-13)",FR,2022,2,Emmanuel Macron,RN,0,-12.0,0,0.35,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-13)"
fr2022_2022-04-12_opinionwayka_macron,2022-04-12,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-12)",FR,2022,2,Emmanuel Macron,LREM,1,8.0,1,0.6,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-12)"
fr2022_2022-04-12_opinionwayka_lepen,2022-04-12,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-12)",FR,2022,2,Emmanuel Macron,RN,0,-8.0,0,0.4,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-12)"
fr2022_2022-04-12_ifopfiducial_macron,2022-04-12,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-12)",FR,2022,2,Emmanuel Macron,LREM,1,7.0,1,0.588,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-12)"
fr2022_2022-04-12_ifopfiducial_lepen,2022-04-12,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-12)",FR,2022,2,Emmanuel Macron,RN,0,-7.0,0,0.412,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-12)"
fr2022_2022-04-13_cluster17_macron,2022-04-13,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Cluster17, 2022-04-13)",FR,2022,2,Emmanuel Macron,LREM,1,6.0,1,0.575,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Cluster17, 2022-04-13)"
fr2022_2022-04-13_cluster17_lepen,2022-04-13,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Cluster17, 2022-04-13)",FR,2022,2,Emmanuel Macron,RN,0,-6.0,0,0.425,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Cluster17, 2022-04-13)"
fr2022_2022-04-13_bva_macron,2022-04-13,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (BVA, 2022-04-13)",FR,2022,2,Emmanuel Macron,LREM,1,8.0,1,0.6,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (BVA, 2022-04-13)"
fr2022_2022-04-13_bva_lepen,2022-04-13,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (BVA, 2022-04-13)",FR,2022,2,Emmanuel Macron,RN,0,-8.0,0,0.4,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (BVA, 2022-04-13)"
fr2022_2022-04-13_opinionway_macron,2022-04-13,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay, 2022-04-13)",FR,2022,2,Emmanuel Macron,LREM,1,6.0,1,0.575,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay, 2022-04-13)"
fr2022_2022-04-13_opinionway_lepen,2022-04-13,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay, 2022-04-13)",FR,2022,2,Emmanuel Macron,RN,0,-6.0,0,0.425,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay, 2022-04-13)"
fr2022_2022-04-12_atlasintel_macron,2022-04-12,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (AtlasIntel, 2022-04-12)",FR,2022,2,Emmanuel Macron,LREM,1,4.0,1,0.55,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (AtlasIntel, 2022-04-12)"
fr2022_2022-04-12_atlasintel_lepen,2022-04-12,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (AtlasIntel, 2022-04-12)",FR,2022,2,Emmanuel Macron,RN,0,-4.0,0,0.45,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (AtlasIntel, 2022-04-12)"
fr2022_2022-04-12_ipsossopraster_macron,2022-04-12,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-12)",FR,2022,2,Emmanuel Macron,LREM,1,10.0,1,0.625,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ipsos-Sopra Steria, 2022-04-12)"
fr2022_2022-04-12_ipsossopraster_lepen,2022-04-12,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-12)",FR,2022,2,Emmanuel Macron,RN,0,-10.0,0,0.375,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ipsos-Sopra Steria, 2022-04-12)"
fr2022_2022-04-11_ifopfiducial_macron,2022-04-11,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-11)",FR,2022,2,Emmanuel Macron,LREM,1,7.0,1,0.588,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Ifop-Fiducial, 2022-04-11)"
fr2022_2022-04-11_ifopfiducial_lepen,2022-04-11,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-11)",FR,2022,2,Emmanuel Macron,RN,0,-7.0,0,0.412,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Ifop-Fiducial, 2022-04-11)"
fr2022_2022-04-11_opinionwayka_macron,2022-04-11,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-11)",FR,2022,2,Emmanuel Macron,LREM,1,6.0,1,0.575,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-11)"
fr2022_2022-04-11_opinionwayka_lepen,2022-04-11,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-11)",FR,2022,2,Emmanuel Macron,RN,0,-6.0,0,0.425,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-11)"
fr2022_2022-04-12_elabe_macron,2022-04-12,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Elabe, 2022-04-12)",FR,2022,2,Emmanuel Macron,LREM,1,7.0,1,0.588,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (Elabe, 2022-04-12)"
fr2022_2022-04-12_elabe_lepen,2022-04-12,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Elabe, 2022-04-12)",FR,2022,2,Emmanuel Macron,RN,0,-7.0,0,0.412,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (Elabe, 2022-04-12)"
fr2022_2022-04-11_opinionwayka_macron,2022-04-11,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-11)",FR,2022,2,Emmanuel Macron,LREM,1,6.0,1,0.575,"Emmanuel Macron (LREM) vs Marine Le Pen (RN) runoff in France (OpinionWay-Kéa, 2022-04-11)"
fr2022_2022-04-11_opinionwayka_lepen,2022-04-11,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-11)",FR,2022,2,Emmanuel Macron,RN,0,-6.0,0,0.425,"Marine Le Pen (RN) vs Emmanuel Macron (LREM) runoff in France (OpinionWay-Kéa, 2022-04-11)"
