evento_id,data,contexto,uf,ano,turno,vencedor,partido,incumbente,poll_lead_pp,outcome_real,probabilidade_prior,outcome_framing
de2021_2021-09-14_yougov_w,2021-09-14,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (YouGov, 2021-09-14)",DE,2021,1,Olaf Scholz,SPD,1,5.0,1,0.562,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (YouGov, 2021-09-14)"
de2021_2021-09-14_yougov_l,2021-09-14,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (YouGov, 2021-09-14)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.0,0,0.438,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (YouGov, 2021-09-14)"
de2021_2021-09-14_kantar_w,2021-09-14,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Kantar, 2021-09-14)",DE,2021,1,Olaf Scholz,SPD,1,6.0,1,0.575,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Kantar, 2021-09-14)"
de2021_2021-09-14_kantar_l,2021-09-14,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Kantar, 2021-09-14)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-6.0,0,0.425,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Kantar, 2021-09-14)"
de2021_2021-09-13_insa_w,2021-09-13,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-13)",DE,2021,1,Olaf Scholz,SPD,1,5.5,1,0.569,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-13)"
de2021_2021-09-13_insa_l,2021-09-13,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-13)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.5,0,0.431,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-13)"
de2021_2021-09-13_gms_w,2021-09-13,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (GMS, 2021-09-13)",DE,2021,1,Olaf Scholz,SPD,1,2.0,1,0.525,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (GMS, 2021-09-13)"
de2021_2021-09-13_gms_l,2021-09-13,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (GMS, 2021-09-13)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-2.0,0,0.475,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (GMS, 2021-09-13)"
de2021_2021-09-13_forsa_w,2021-09-13,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forsa, 2021-09-13)",DE,2021,1,Olaf Scholz,SPD,1,4.0,1,0.55,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forsa, 2021-09-13)"
de2021_2021-09-13_forsa_l,2021-09-13,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forsa, 2021-09-13)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-4.0,0,0.45,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forsa, 2021-09-13)"
de2021_2021-09-10_insa_w,2021-09-10,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-10)",DE,2021,1,Olaf Scholz,SPD,1,6.0,1,0.575,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-10)"
de2021_2021-09-10_insa_l,2021-09-10,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-10)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-6.0,0,0.425,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-10)"
de2021_2021-09-09_forschungsgrup_w,2021-09-09,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-09)",DE,2021,1,Olaf Scholz,SPD,1,3.0,1,0.537,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-09)"
de2021_2021-09-09_forschungsgrup_l,2021-09-09,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-09)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-3.0,0,0.463,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-09)"
de2021_2021-09-07_kantar_w,2021-09-07,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Kantar, 2021-09-07)",DE,2021,1,Olaf Scholz,SPD,1,4.0,1,0.55,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Kantar, 2021-09-07)"
de2021_2021-09-07_kantar_l,2021-09-07,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Kantar, 2021-09-07)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-4.0,0,0.45,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Kantar, 2021-09-07)"
de2021_2021-09-08_wahlkreisprogn_w,2021-09-08,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Wahlkreisprognose, 2021-09-08)",DE,2021,1,Olaf Scholz,SPD,1,9.0,1,0.613,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Wahlkreisprognose, 2021-09-08)"
de2021_2021-09-08_wahlkreisprogn_l,2021-09-08,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Wahlkreisprognose, 2021-09-08)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-9.0,0,0.388,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Wahlkreisprognose, 2021-09-08)"
de2021_2021-09-08_civey_w,2021-09-08,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Civey, 2021-09-08)",DE,2021,1,Olaf Scholz,SPD,1,2.0,1,0.525,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Civey, 2021-09-08)"
de2021_2021-09-08_civey_l,2021-09-08,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Civey, 2021-09-08)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-2.0,0,0.475,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Civey, 2021-09-08)"
de2021_2021-09-07_yougov_w,2021-09-07,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (YouGov, 2021-09-07)",DE,2021,1,Olaf Scholz,SPD,1,5.0,1,0.562,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (YouGov, 2021-09-07)"
de2021_2021-09-07_yougov_l,2021-09-07,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (YouGov, 2021-09-07)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.0,0,0.438,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (YouGov, 2021-09-07)"
de2021_2021-09-07_allensbach_w,2021-09-07,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Allensbach, 2021-09-07)",DE,2021,1,Olaf Scholz,SPD,1,2.0,1,0.525,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Allensbach, 2021-09-07)"
de2021_2021-09-07_allensbach_l,2021-09-07,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Allensbach, 2021-09-07)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-2.0,0,0.475,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Allensbach, 2021-09-07)"
de2021_2021-09-06_insa_w,2021-09-06,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-06)",DE,2021,1,Olaf Scholz,SPD,1,5.5,1,0.569,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-06)"
de2021_2021-09-06_insa_l,2021-09-06,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-06)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.5,0,0.431,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-06)"
de2021_2021-09-06_gms_w,2021-09-06,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (GMS, 2021-09-06)",DE,2021,1,Olaf Scholz,SPD,1,2.0,1,0.525,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (GMS, 2021-09-06)"
de2021_2021-09-06_gms_l,2021-09-06,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (GMS, 2021-09-06)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-2.0,0,0.475,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (GMS, 2021-09-06)"
de2021_2021-09-06_forsa_w,2021-09-06,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forsa, 2021-09-06)",DE,2021,1,Olaf Scholz,SPD,1,6.0,1,0.575,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forsa, 2021-09-06)"
de2021_2021-09-06_forsa_l,2021-09-06,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forsa, 2021-09-06)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-6.0,0,0.425,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forsa, 2021-09-06)"
de2021_2021-09-03_insa_w,2021-09-03,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-03)",DE,2021,1,Olaf Scholz,SPD,1,5.0,1,0.562,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-09-03)"
de2021_2021-09-03_insa_l,2021-09-03,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-03)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.0,0,0.438,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-09-03)"
de2021_2021-09-02_forschungsgrup_w,2021-09-02,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-02)",DE,2021,1,Olaf Scholz,SPD,1,3.0,1,0.537,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-02)"
de2021_2021-09-02_forschungsgrup_l,2021-09-02,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-02)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-3.0,0,0.463,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forschungsgruppe Wahlen, 2021-09-02)"
de2021_2021-09-02_trendresearch_w,2021-09-02,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Trend Research, 2021-09-02)",DE,2021,1,Olaf Scholz,SPD,1,6.0,1,0.575,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Trend Research, 2021-09-02)"
de2021_2021-09-02_trendresearch_l,2021-09-02,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Trend Research, 2021-09-02)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-6.0,0,0.425,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Trend Research, 2021-09-02)"
de2021_2021-09-01_infratestdimap_w,2021-09-01,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Infratest dimap, 2021-09-01)",DE,2021,1,Olaf Scholz,SPD,1,5.0,1,0.562,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Infratest dimap, 2021-09-01)"
de2021_2021-09-01_infratestdimap_l,2021-09-01,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Infratest dimap, 2021-09-01)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.0,0,0.438,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Infratest dimap, 2021-09-01)"
de2021_2021-09-01_civey_w,2021-09-01,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Civey, 2021-09-01)",DE,2021,1,Olaf Scholz,SPD,1,2.0,1,0.525,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Civey, 2021-09-01)"
de2021_2021-09-01_civey_l,2021-09-01,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Civey, 2021-09-01)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-2.0,0,0.475,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Civey, 2021-09-01)"
de2021_2021-08-31_wahlkreisprogn_w,2021-08-31,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Wahlkreisprognose, 2021-08-31)",DE,2021,1,Olaf Scholz,SPD,1,7.5,1,0.594,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Wahlkreisprognose, 2021-08-31)"
de2021_2021-08-31_wahlkreisprogn_l,2021-08-31,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Wahlkreisprognose, 2021-08-31)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-7.5,0,0.406,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Wahlkreisprognose, 2021-08-31)"
