evento_id,data,contexto,uf,ano,turno,vencedor,partido,incumbente,poll_lead_pp,outcome_real,probabilidade_prior,outcome_framing
mx2024_2024-05-24_mitofsky_w,2024-05-24,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (Mitofsky, 2024-05-24)",MX,2024,1,Claudia Sheinbaum,MORENA,1,22.6,1,0.782,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (Mitofsky, 2024-05-24)"
mx2024_2024-05-24_mitofsky_l,2024-05-24,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (Mitofsky, 2024-05-24)",MX,2024,1,Claudia Sheinbaum,FCM,0,-22.6,0,0.217,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (Mitofsky, 2024-05-24)"
mx2024_2024-05-13_laencuestamx_w,2024-05-13,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (LaEncuesta.mx, 2024-05-13)",MX,2024,1,Claudia Sheinbaum,MORENA,1,7.6,1,0.595,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (LaEncuesta.mx, 2024-05-13)"
mx2024_2024-05-13_laencuestamx_l,2024-05-13,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (LaEncuesta.mx, 2024-05-13)",MX,2024,1,Claudia Sheinbaum,FCM,0,-7.6,0,0.405,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (LaEncuesta.mx, 2024-05-13)"
mx2024_2024-05-11_campemexico_w,2024-05-11,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (C&amp;E Mexico, 2024-05-11)",MX,2024,1,Claudia Sheinbaum,MORENA,1,23.0,1,0.787,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (C&amp;E Mexico, 2024-05-11)"
mx2024_2024-05-11_campemexico_l,2024-05-11,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (C&amp;E Mexico, 2024-05-11)",MX,2024,1,Claudia Sheinbaum,FCM,0,-23.0,0,0.213,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (C&amp;E Mexico, 2024-05-11)"
mx2024_2024-05-06_mitofsky_w,2024-05-06,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (Mitofsky, 2024-05-06)",MX,2024,1,Claudia Sheinbaum,MORENA,1,20.8,1,0.76,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (Mitofsky, 2024-05-06)"
mx2024_2024-05-06_mitofsky_l,2024-05-06,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (Mitofsky, 2024-05-06)",MX,2024,1,Claudia Sheinbaum,FCM,0,-20.8,0,0.24,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (Mitofsky, 2024-05-06)"
mx2024_2024-05-05_tresearch_w,2024-05-05,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (TResearch, 2024-05-05)",MX,2024,1,Claudia Sheinbaum,MORENA,1,23.4,1,0.792,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (TResearch, 2024-05-05)"
mx2024_2024-05-05_tresearch_l,2024-05-05,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (TResearch, 2024-05-05)",MX,2024,1,Claudia Sheinbaum,FCM,0,-23.4,0,0.208,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (TResearch, 2024-05-05)"
mx2024_2024-05-05_ltica_w,2024-05-05,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (Áltica, 2024-05-05)",MX,2024,1,Claudia Sheinbaum,MORENA,1,10.0,1,0.625,"Claudia Sheinbaum (MORENA) vs Xochitl Galvez (FCM) in 2024 Mexican presidential election (Áltica, 2024-05-05)"
mx2024_2024-05-05_ltica_l,2024-05-05,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (Áltica, 2024-05-05)",MX,2024,1,Claudia Sheinbaum,FCM,0,-10.0,0,0.375,"Xochitl Galvez (FCM) vs Claudia Sheinbaum (MORENA) in 2024 Mexican presidential election (Áltica, 2024-05-05)"
