evento_id,data,contexto,uf,ano,turno,vencedor,partido,incumbente,poll_lead_pp,outcome_real,probabilidade_prior,outcome_framing
it2022_2022-09-09_lab2101_w,2022-09-09,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-09)",IT,2022,1,Giorgia Meloni,CDX,0,15.8,1,0.698,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-09)"
it2022_2022-09-09_lab2101_l,2022-09-09,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-09)",IT,2022,1,Giorgia Meloni,CSX,0,-15.8,0,0.302,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-09)"
it2022_2022-09-08_cluster17_w,2022-09-08,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Cluster17, 2022-09-08)",IT,2022,1,Giorgia Meloni,CDX,0,17.4,1,0.718,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Cluster17, 2022-09-08)"
it2022_2022-09-08_cluster17_l,2022-09-08,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Cluster17, 2022-09-08)",IT,2022,1,Giorgia Meloni,CSX,0,-17.4,0,0.283,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Cluster17, 2022-09-08)"
it2022_2022-09-08_izi_w,2022-09-08,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (IZI, 2022-09-08)",IT,2022,1,Giorgia Meloni,CDX,0,16.2,1,0.703,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (IZI, 2022-09-08)"
it2022_2022-09-08_izi_l,2022-09-08,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (IZI, 2022-09-08)",IT,2022,1,Giorgia Meloni,CSX,0,-16.2,0,0.297,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (IZI, 2022-09-08)"
it2022_2022-09-08_termometropoli_w,2022-09-08,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Termometro Politico, 2022-09-08)",IT,2022,1,Giorgia Meloni,CDX,0,19.7,1,0.746,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Termometro Politico, 2022-09-08)"
it2022_2022-09-08_termometropoli_l,2022-09-08,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Termometro Politico, 2022-09-08)",IT,2022,1,Giorgia Meloni,CSX,0,-19.7,0,0.254,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Termometro Politico, 2022-09-08)"
it2022_2022-09-08_tecn_w,2022-09-08,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-08)",IT,2022,1,Giorgia Meloni,CDX,0,20.6,1,0.757,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-08)"
it2022_2022-09-08_tecn_l,2022-09-08,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-08)",IT,2022,1,Giorgia Meloni,CSX,0,-20.6,0,0.243,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-08)"
it2022_2022-09-07_euromedia_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Euromedia, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,17.0,1,0.712,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Euromedia, 2022-09-07)"
it2022_2022-09-07_euromedia_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Euromedia, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-17.0,0,0.288,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Euromedia, 2022-09-07)"
it2022_2022-09-07_noto_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Noto, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,21.0,1,0.763,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Noto, 2022-09-07)"
it2022_2022-09-07_noto_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Noto, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-21.0,0,0.237,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Noto, 2022-09-07)"
it2022_2022-09-07_indexresearch_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Index Research, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,17.6,1,0.72,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Index Research, 2022-09-07)"
it2022_2022-09-07_indexresearch_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Index Research, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-17.6,0,0.28,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Index Research, 2022-09-07)"
it2022_2022-09-07_gdc_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (GDC, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,19.4,1,0.742,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (GDC, 2022-09-07)"
it2022_2022-09-07_gdc_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (GDC, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-19.4,0,0.258,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (GDC, 2022-09-07)"
it2022_2022-09-07_emg_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (EMG, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,20.5,1,0.756,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (EMG, 2022-09-07)"
it2022_2022-09-07_emg_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (EMG, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-20.5,0,0.244,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (EMG, 2022-09-07)"
it2022_2022-09-07_demosamppi_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Demos &amp; Pi, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,16.3,1,0.704,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Demos &amp; Pi, 2022-09-07)"
it2022_2022-09-07_demosamppi_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Demos &amp; Pi, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-16.3,0,0.296,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Demos &amp; Pi, 2022-09-07)"
it2022_2022-09-07_demopolis_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,17.5,1,0.719,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-07)"
it2022_2022-09-07_demopolis_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-17.5,0,0.281,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-07)"
it2022_2022-09-07_bidimedia_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (BiDiMedia, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,16.0,1,0.7,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (BiDiMedia, 2022-09-07)"
it2022_2022-09-07_bidimedia_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (BiDiMedia, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-16.0,0,0.3,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (BiDiMedia, 2022-09-07)"
it2022_2022-09-07_hokuto_w,2022-09-07,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Hokuto, 2022-09-07)",IT,2022,1,Giorgia Meloni,CDX,0,20.0,1,0.75,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Hokuto, 2022-09-07)"
it2022_2022-09-07_hokuto_l,2022-09-07,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Hokuto, 2022-09-07)",IT,2022,1,Giorgia Meloni,CSX,0,-20.0,0,0.25,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Hokuto, 2022-09-07)"
it2022_2022-09-06_ipsos_w,2022-09-06,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Ipsos, 2022-09-06)",IT,2022,1,Giorgia Meloni,CDX,0,20.4,1,0.755,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Ipsos, 2022-09-06)"
it2022_2022-09-06_ipsos_l,2022-09-06,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Ipsos, 2022-09-06)",IT,2022,1,Giorgia Meloni,CSX,0,-20.4,0,0.245,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Ipsos, 2022-09-06)"
it2022_2022-09-05_tecn_w,2022-09-05,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-05)",IT,2022,1,Giorgia Meloni,CDX,0,20.8,1,0.76,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-05)"
it2022_2022-09-05_tecn_l,2022-09-05,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-05)",IT,2022,1,Giorgia Meloni,CSX,0,-20.8,0,0.24,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-09-05)"
it2022_2022-09-05_cise_w,2022-09-05,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (CISE, 2022-09-05)",IT,2022,1,Giorgia Meloni,CDX,0,10.5,1,0.631,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (CISE, 2022-09-05)"
it2022_2022-09-05_cise_l,2022-09-05,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (CISE, 2022-09-05)",IT,2022,1,Giorgia Meloni,CSX,0,-10.5,0,0.369,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (CISE, 2022-09-05)"
it2022_2022-09-04_quorumyoutrend_w,2022-09-04,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-09-04)",IT,2022,1,Giorgia Meloni,CDX,0,18.8,1,0.735,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-09-04)"
it2022_2022-09-04_quorumyoutrend_l,2022-09-04,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-09-04)",IT,2022,1,Giorgia Meloni,CSX,0,-18.8,0,0.265,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-09-04)"
it2022_2022-09-04_gpf_w,2022-09-04,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (GPF, 2022-09-04)",IT,2022,1,Giorgia Meloni,CDX,0,17.1,1,0.714,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (GPF, 2022-09-04)"
it2022_2022-09-04_gpf_l,2022-09-04,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (GPF, 2022-09-04)",IT,2022,1,Giorgia Meloni,CSX,0,-17.1,0,0.286,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (GPF, 2022-09-04)"
it2022_2022-09-02_demopolis_w,2022-09-02,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-02)",IT,2022,1,Giorgia Meloni,CDX,0,17.6,1,0.72,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-02)"
it2022_2022-09-02_demopolis_l,2022-09-02,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-02)",IT,2022,1,Giorgia Meloni,CSX,0,-17.6,0,0.28,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Demopolis, 2022-09-02)"
it2022_2022-09-02_lab2101_w,2022-09-02,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-02)",IT,2022,1,Giorgia Meloni,CDX,0,16.6,1,0.708,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-02)"
it2022_2022-09-02_lab2101_l,2022-09-02,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-02)",IT,2022,1,Giorgia Meloni,CSX,0,-16.6,0,0.292,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Lab2101, 2022-09-02)"
it2022_2022-08-31_noto_w,2022-08-31,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Noto, 2022-08-31)",IT,2022,1,Giorgia Meloni,CDX,0,20.5,1,0.756,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Noto, 2022-08-31)"
it2022_2022-08-31_noto_l,2022-08-31,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Noto, 2022-08-31)",IT,2022,1,Giorgia Meloni,CSX,0,-20.5,0,0.244,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Noto, 2022-08-31)"
it2022_2022-08-30_piepoli_w,2022-08-30,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Piepoli, 2022-08-30)",IT,2022,1,Giorgia Meloni,CDX,0,16.5,1,0.706,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Piepoli, 2022-08-30)"
it2022_2022-08-30_piepoli_l,2022-08-30,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Piepoli, 2022-08-30)",IT,2022,1,Giorgia Meloni,CSX,0,-16.5,0,0.294,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Piepoli, 2022-08-30)"
it2022_2022-08-29_tecn_w,2022-08-29,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-08-29)",IT,2022,1,Giorgia Meloni,CDX,0,21.2,1,0.765,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-08-29)"
it2022_2022-08-29_tecn_l,2022-08-29,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-08-29)",IT,2022,1,Giorgia Meloni,CSX,0,-21.2,0,0.235,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Tecnè, 2022-08-29)"
it2022_2022-08-29_swg_w,2022-08-29,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (SWG, 2022-08-29)",IT,2022,1,Giorgia Meloni,CDX,0,16.9,1,0.711,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (SWG, 2022-08-29)"
it2022_2022-08-29_swg_l,2022-08-29,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (SWG, 2022-08-29)",IT,2022,1,Giorgia Meloni,CSX,0,-16.9,0,0.289,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (SWG, 2022-08-29)"
it2022_2022-08-27_quorumyoutrend_w,2022-08-27,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-08-27)",IT,2022,1,Giorgia Meloni,CDX,0,19.0,1,0.738,"Giorgia Meloni (CDX) vs Enrico Letta (CSX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-08-27)"
it2022_2022-08-27_quorumyoutrend_l,2022-08-27,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-08-27)",IT,2022,1,Giorgia Meloni,CSX,0,-19.0,0,0.263,"Enrico Letta (CSX) vs Giorgia Meloni (CDX) in 2022 Italian general election (coalition vote) (Quorum - YouTrend, 2022-08-27)"
